	smiles	name	combined_p	p	generation	confirmed	data_origin	rank
8553	CNC(=O)c1cc(Oc2cc(O)c(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)c(O)c2O)ccn1	TP_Reg_42	0.0	0.0	2	False	BBD+SOIL+SLUDGE	43.0
8554	NC(=O)c1cc(Oc2cc(F)c(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)c(O)c2O)ccn1	TP_Reg_43	0.0	0.0	2	False	BBD+SOIL+SLUDGE	44.0
8555	CNC(=O)C(/C=C(/Oc1ccc(NC(=O)Nc2ccc(Cl)c(C(F)(F)F)c2)c(F)c1)C(=O)O)=N/C(=O)O	TP_Reg_44	0.0	0.0	2	False	BBD+SOIL+SLUDGE	45.0
8556	CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3cc(C(F)(F)F)c(Cl)c(O)c3O)c(F)c2)c(O)c(O)n1	TP_Reg_45	0.0	0.0	2	False	BBD+SOIL+SLUDGE	46.0
8557	CNC(=O)c1cc(Oc2cc(F)c(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)c(O)c2O)c(O)c(O)n1	TP_Reg_46	0.0	0.0	2	False	BBD+SOIL+SLUDGE	47.0
8558	O=C(O)Nc1c(F)cc(Oc2ccnc(C(=O)O)c2)c(O)c1O	TP_Reg_47	0.0	0.0	3	False	BBD+SOIL+SLUDGE	48.0
8559	O=C(O)Nc1ccc(Oc2cc(C(=O)O)nc(O)c2O)cc1F	TP_Reg_48	0.0	0.0	3	False	BBD+SOIL+SLUDGE	49.0
8560	Nc1c(F)cc(Oc2ccnc(C(=O)O)c2)c(O)c1O	TP_Reg_49	0.0	0.0	3	False	BBD+SOIL+SLUDGE	50.0
8561	Nc1ccc(Oc2cc(C(=O)O)nc(O)c2O)cc1F	TP_Reg_50	0.0	0.0	3	False	BBD+SOIL+SLUDGE	51.0
8562	COC1CC2CCC(C)C(O)(O2)C(=O)C(=O)N2CCCCC2C(=O)OC(C(C)CC2CCC(OP(C)(C)=O)C(OC)C2)CC(=O)C(C)C=C(C)C(=O)C(OC)C(=O)C(C)CC(C)C=CC=CC=C1C	TP_Rid_1	0.1	0.1	1	False	BBD+SOIL+SLUDGE	2.0
8563	COCC(=O)C(C)CC(C)C=CC=CC=C(C)C(CC1CCC(C)C(O)(C(=O)C(=O)N2CCCCC2C(=O)OC(CC(=O)C(C)C=C(C)C(=O)O)C(C)CC2CCC(OP(C)(C)=O)C(OC)C2)O1)OC	TP_Rid_2	0.04000000000000001	0.4	2	False	BBD+SOIL+SLUDGE	3.0
8564	COCC(=O)C(C)=CC(C)C(=O)CC(OC(=O)C1CCCCN1C(=O)C(=O)C1(O)OC(CC(OC)C(C)=CC=CC=CC(C)CC(C)C(=O)O)CCC1C)C(C)CC1CCC(OP(C)(C)=O)C(OC)C1	TP_Rid_3	0.04000000000000001	0.4	2	False	BBD+SOIL+SLUDGE	4.0
8565	COC(CC1CCC(C)C(O)(C(=O)C(=O)N2CCCCC2C(=O)O)O1)C(C)=CC=CC=CC(C)CC(C)C(=O)C(OC)C(=O)C(C)=CC(C)C(=O)CC(O)C(C)CC1CCC(OP(C)(C)=O)C(OC)C1	TP_Rid_4	0.010000000000000002	0.1	2	False	BBD+SOIL+SLUDGE	5.0
8566	COCC(=O)C(C)CC(C)C=CC=CC=C(C)C(CC(=O)CCC(C)C(O)(O)C(=O)C(=O)N1CCCCC1C(=O)OC(CC(=O)C(C)C=C(C)C(=O)O)C(C)CC1CCC(OP(C)(C)=O)C(OC)C1)OC	TP_Rid_5	0.004000000000000001	0.1	3	False	BBD+SOIL+SLUDGE	6.0
8567	COCC(=O)C(C)CC(C)C=CC=CC=C(C)C(CC1CCC(C)C(O)(C(=O)C(=O)N2CCCCC2C(=O)O)O1)OC	TP_Rid_6	0.004000000000000001	0.1	3	False	BBD+SOIL+SLUDGE	7.0
8568	COC1CC(CC(C)C(O)CC(=O)C(C)C=C(C)C(=O)O)CCC1OP(C)(C)=O	TP_Rid_7	0.004000000000000001	0.1	3	False	BBD+SOIL+SLUDGE	8.0
8569	COCC(=O)C(C)=CC(C)C(=O)CC(OC(=O)C1CCCCN1C(=O)C(=O)C(O)(O)C(C)CCC(=O)CC(OC)C(C)=CC=CC=CC(C)CC(C)C(=O)O)C(C)CC1CCC(OP(C)(C)=O)C(OC)C1	TP_Rid_8	0.004000000000000001	0.1	3	False	BBD+SOIL+SLUDGE	9.0
8570	COCC(=O)C(C)=CC(C)C(=O)CC(O)C(C)CC1CCC(OP(C)(C)=O)C(OC)C1	TP_Rid_9	0.004000000000000001	0.1	3	False	BBD+SOIL+SLUDGE	10.0
8571	COC(CC1CCC(C)C(O)(C(=O)C(=O)N2CCCCC2C(=O)O)O1)C(C)=CC=CC=CC(C)CC(C)C(=O)O	TP_Rid_10	0.004000000000000001	0.1	3	False	BBD+SOIL+SLUDGE	11.0
8572	COC(CC1CCC(C)C(O)(C(=O)C(=O)N2CCCCC2C(=O)O)O1)C(C)=CC=CC=CC(C)CC(C)C(=O)C(OC)C(=O)C(C)=CC(C)C(=O)CC(=O)C(C)CC1CCC(OP(C)(C)=O)C(OC)C1	TP_Rid_11	0.0010000000000000002	0.1	3	False	BBD+SOIL+SLUDGE	12.0
8573	COCC(=O)C(C)CC(C)C=CC=CC=C(C)C(CC(=O)CCC(C)C(O)(O)C(=O)C(=O)N1CCCCC1C(=O)O)OC	TP_Rid_12	0.0008000000000000003	0.2	4	False	BBD+SOIL+SLUDGE	13.0
8574	COC(CC(=O)CCC(C)C(O)(O)C(=O)C(=O)N1CCCCC1C(=O)O)C(C)=CC=CC=CC(C)CC(C)C(=O)O	TP_Rid_13	0.0008000000000000003	0.2	4	False	BBD+SOIL+SLUDGE	14.0
8575	C=O	TP_Rid_14	0.00040000000000000013	0.0	4	False	BBD+SOIL+SLUDGE	15.0
8576	CO	TP_Rid_15	0.00040000000000000013	0.0	4	False	BBD+SOIL+SLUDGE	16.0
8577	CC(=CC(C)C(=O)CC(O)C(C)CC1CCC(OP(C)(C)=O)C(=O)C1)C(=O)O	TP_Rid_16	0.00040000000000000013	0.1	4	False	BBD+SOIL+SLUDGE	17.0
8578	CC(=CC(C)C(=O)CC(O)C(C)CC1CCC(OP(C)(C)=O)C(O)C1)C(=O)O	TP_Rid_17	0.00040000000000000013	0.1	4	False	BBD+SOIL+SLUDGE	18.0
8579	COCC(=O)C(C)=CC(C)C(=O)CC(O)C(C)CC1CCC(OP(C)(C)=O)C(O)C1	TP_Rid_18	0.00040000000000000013	0.1	4	False	BBD+SOIL+SLUDGE	19.0
8580	COCC(=O)C(C)=CC(C)C(=O)CC(O)C(C)CC1CCC(OP(C)(C)=O)C(=O)C1	TP_Rid_19	0.00040000000000000013	0.1	4	False	BBD+SOIL+SLUDGE	20.0
8581	COC1CC(CC(C)C(O)CC(=O)C(C)C=C(C)C(=O)CO)CCC1OP(C)(C)=O	TP_Rid_20	0.00040000000000000013	0.1	4	False	BBD+SOIL+SLUDGE	21.0
8582	COC1CC(CC(C)C(O)CC(=O)C(C)C=C(C)C(=O)C=O)CCC1OP(C)(C)=O	TP_Rid_21	0.00040000000000000013	0.1	4	False	BBD+SOIL+SLUDGE	22.0
8583	COC1CC(CC(C)C(=O)CC(=O)C(C)C=C(C)C(=O)O)CCC1OP(C)(C)=O	TP_Rid_22	0.00040000000000000013	0.0	4	False	BBD+SOIL+SLUDGE	23.0
8584	COCC(=O)C(C)=CC(C)C(=O)CC(=O)C(C)CC1CCC(OP(C)(C)=O)C(OC)C1	TP_Rid_23	0.00040000000000000013	0.0	4	False	BBD+SOIL+SLUDGE	24.0
8585	COC1CC(CC(C)C(=O)O)CCC1OP(C)(C)=O	TP_Rid_24	0.00040000000000000013	0.4	4	False	BBD+SOIL+SLUDGE	25.0
8586	COC(CC1CCC(C)C(O)(C(=O)C(=O)N2CCCCC2C(=O)O)O1)C(C)=CC=CC=CC(C)CC(C)C(=O)C(OC)C(=O)C(C)=CC(C)C(=O)O	TP_Rid_25	0.00040000000000000013	0.4	4	False	BBD+SOIL+SLUDGE	26.0
8587	COC1CC(CC(C)C(C)=O)CCC1OP(C)(C)=O	TP_Rid_26	0.00040000000000000013	0.4	4	False	BBD+SOIL+SLUDGE	27.0
8588	COC(CC1CCC(C)C(O)(C(=O)C(=O)N2CCCCC2C(=O)O)O1)C(C)=CC=CC=CC(C)CC(C)C(=O)C(OC)C(=O)C(C)=CC(C)C(C)=O	TP_Rid_27	0.00040000000000000013	0.4	4	False	BBD+SOIL+SLUDGE	28.0
8589	COC1CC(CC(C)C(O)CC(=O)C(C)C=C(C)C(=O)C(=O)O)CCC1OP(C)(C)=O	TP_Rid_28	0.00016000000000000007	0.4	5	False	BBD+SOIL+SLUDGE	29.0
8590	CC(=CC(C)C(=O)O)C(=O)O	TP_Rid_29	0.00016000000000000007	0.4	5	False	BBD+SOIL+SLUDGE	30.0
8591	CC(=O)C(C)C=C(C)C(=O)O	TP_Rid_30	0.00016000000000000007	0.4	5	False	BBD+SOIL+SLUDGE	31.0
8592	COCC(=O)C(C)=CC(C)C(C)=O	TP_Rid_31	0.00016000000000000007	0.4	5	False	BBD+SOIL+SLUDGE	32.0
8593	COCC(=O)C(C)=CC(C)C(=O)O	TP_Rid_32	0.00016000000000000007	0.4	5	False	BBD+SOIL+SLUDGE	33.0
8594	COCC(=O)C(C)=CC(C)C(=O)CC(=O)C(C)CC1CCC(OP(C)(C)=O)C(O)C1	TP_Rid_33	8.000000000000003e-05	0.0	5	False	BBD+SOIL+SLUDGE	34.0
8595	COCC(=O)C(C)=CC(C)C(=O)CC(=O)C(C)CC1CCC(OP(C)(C)=O)C(=O)C1	TP_Rid_34	8.000000000000003e-05	0.0	5	False	BBD+SOIL+SLUDGE	35.0
8596	COC1CC(CC(C)C(=O)CC(=O)C(C)C=C(C)C(=O)CO)CCC1OP(C)(C)=O	TP_Rid_35	8.000000000000003e-05	0.0	5	False	BBD+SOIL+SLUDGE	36.0
8597	COC1CC(CC(C)C(=O)CC(=O)C(C)C=C(C)C(=O)C=O)CCC1OP(C)(C)=O	TP_Rid_36	8.000000000000003e-05	0.0	5	False	BBD+SOIL+SLUDGE	37.0
8598	COC(CC1CCC(C)C(O)(C(=O)C(=O)N2CCCCC2C(=O)O)O1)C(C)=CC=CC=CC(C)CC(C)C(=O)C(OC)C(=O)C(C)=CC(C)C(=O)CO	TP_Rid_37	8.000000000000003e-05	0.2	5	False	BBD+SOIL+SLUDGE	38.0
8599	CC(=CC(C)C(=O)CC(O)C(C)CC1CCC(OP(C)(C)=O)C(O)C1)C(=O)C=O	TP_Rid_38	4.000000000000002e-05	0.1	5	False	BBD+SOIL+SLUDGE	39.0
8600	CC(=CC(C)C(=O)CC(O)C(C)CC1CCC(OP(C)(C)=O)C(O)C1)C(=O)CO	TP_Rid_39	4.000000000000002e-05	0.1	5	False	BBD+SOIL+SLUDGE	40.0
8601	CC(=CC(C)C(=O)CC(O)C(C)CC1CCC(OP(C)(C)=O)C(=O)C1)C(=O)CO	TP_Rid_40	4.000000000000002e-05	0.1	5	False	BBD+SOIL+SLUDGE	41.0
8602	CC(=CC(C)C(=O)CC(O)C(C)CC1CCC(OP(C)(C)=O)C(=O)C1)C(=O)C=O	TP_Rid_41	4.000000000000002e-05	0.1	5	False	BBD+SOIL+SLUDGE	42.0
8603	CC(=CC(C)C(=O)CC(=O)C(C)CC1CCC(OP(C)(C)=O)C(=O)C1)C(=O)O	TP_Rid_42	4.000000000000002e-05	0.0	5	False	BBD+SOIL+SLUDGE	43.0
8604	CC(=CC(C)C(=O)CC(=O)C(C)CC1CCC(OP(C)(C)=O)C(O)C1)C(=O)O	TP_Rid_43	4.000000000000002e-05	0.0	5	False	BBD+SOIL+SLUDGE	44.0
8605	CC(CC1CCC(OP(C)(C)=O)C(=O)C1)C(=O)O	TP_Rid_44	4.000000000000002e-05	0.1	5	False	BBD+SOIL+SLUDGE	45.0
8606	CC(CC1CCC(OP(C)(C)=O)C(O)C1)C(=O)O	TP_Rid_45	4.000000000000002e-05	0.1	5	False	BBD+SOIL+SLUDGE	46.0
8607	COC1CC(CC(C)C(=O)CO)CCC1OP(C)(C)=O	TP_Rid_46	4.000000000000002e-05	0.1	5	False	BBD+SOIL+SLUDGE	47.0
8608	CC(=O)C(C)C=C(C)C(=O)CO	TP_Rid_47	3.200000000000001e-05	0.2	6	False	BBD+SOIL+SLUDGE	48.0
8609	CC(=O)C(C)C=C(C)C(=O)C=O	TP_Rid_48	3.200000000000001e-05	0.2	6	False	BBD+SOIL+SLUDGE	49.0
8610	CC(=CC(C)C(=O)O)C(=O)CO	TP_Rid_49	3.200000000000001e-05	0.2	6	False	BBD+SOIL+SLUDGE	50.0
8611	CC(=CC(C)C(=O)O)C(=O)C=O	TP_Rid_50	3.200000000000001e-05	0.2	6	False	BBD+SOIL+SLUDGE	51.0
8612	CC(c1cccc(O)c1)N(C)C	TP_Riv_1	0.6	0.6	1	True	BBD+SOIL+SLUDGE	2.0
8613	CCNC	TP_Riv_2	0.6	0.6	1	False	BBD+SOIL+SLUDGE	3.0
8614	CCN(C)C(=O)Oc1cccc(C(C)=O)c1	TP_Riv_3	0.4	0.4	1	False	BBD+SOIL+SLUDGE	4.0
8615	CCN(C)C(=O)Oc1cccc(C(C)NC)c1	TP_Riv_4	0.4	0.4	1	True	BBD+SOIL+SLUDGE	5.0
8616	C=O	TP_Riv_5	0.4	0.4	1	False	BBD+SOIL+SLUDGE	6.0
8617	CNC	TP_Riv_6	0.4	0.4	1	False	BBD+SOIL+SLUDGE	7.0
8618	CC(=O)c1cccc(O)c1	TP_Riv_7	0.24	0.1	2	False	BBD+SOIL+SLUDGE	8.0
8619	CNC(C)c1cccc(O)c1	TP_Riv_8	0.24	0.1	2	False	BBD+SOIL+SLUDGE	9.0
8620	CN	TP_Riv_9	0.12	0.0	2	False	BBD+SOIL+SLUDGE	10.0
8621	CCN(C)C(=O)Oc1cccc(C(C)N)c1	TP_Riv_10	0.12	0.3	2	False	BBD+SOIL+SLUDGE	11.0
8622	CC(N)c1cccc(O)c1	TP_Riv_11	0.072	0.0	3	False	BBD+SOIL+SLUDGE	12.0
8623	N	TP_Riv_12	0.036	0.0	3	False	BBD+SOIL+SLUDGE	13.0
8624	CCN(C)C(=O)Oc1cccc(C(CO)N(C)C)c1	TP_Riv_13	0.0	0.0	1	False	BBD+SOIL+SLUDGE	14.0
8625	CCN(C)C(=O)Oc1cc(O)c(O)c(C(C)N(C)C)c1	TP_Riv_14	0.0	0.0	1	False	BBD+SOIL+SLUDGE	15.0
8626	CCN(C)C(=O)Oc1cc(C(C)N(C)C)cc(O)c1O	TP_Riv_15	0.0	0.0	1	False	BBD+SOIL+SLUDGE	16.0
8627	CC(c1cccc(OC(=O)N(C)CCO)c1)N(C)C	TP_Riv_16	0.0	0.0	1	False	BBD+SOIL+SLUDGE	17.0
8628	CC(c1ccc(O)c(O)c1)N(C)C	TP_Riv_17	0.0	0.0	2	True	BBD+SOIL+SLUDGE	18.0
8629	CC(c1cccc(O)c1O)N(C)C	TP_Riv_18	0.0	0.0	2	False	BBD+SOIL+SLUDGE	19.0
8630	CN(C)C(CO)c1cccc(O)c1	TP_Riv_19	0.0	0.0	2	False	BBD+SOIL+SLUDGE	20.0
8631	CC(c1cc(O)cc(O)c1O)N(C)C	TP_Riv_20	0.0	0.0	2	False	BBD+SOIL+SLUDGE	21.0
8632	CC(c1cc(O)c(O)c(O)c1)N(C)C	TP_Riv_21	0.0	0.0	2	False	BBD+SOIL+SLUDGE	22.0
8633	CC(c1cc(O)ccc1O)N(C)C	TP_Riv_22	0.0	0.0	2	False	BBD+SOIL+SLUDGE	23.0
8634	CC=O	TP_Riv_23	0.0	0.0	2	False	BBD+SOIL+SLUDGE	24.0
8635	CCN	TP_Riv_24	0.0	0.0	2	False	BBD+SOIL+SLUDGE	25.0
8636	CNCCO	TP_Riv_25	0.0	0.0	2	False	BBD+SOIL+SLUDGE	26.0
8637	CCN(C)C(=O)Oc1cccc(C(=O)CC(=O)O)c1	TP_Riv_26	0.0	0.0	2	False	BBD+SOIL+SLUDGE	27.0
8638	CCN(C)C(=O)Oc1cc(C(C)=O)cc(O)c1O	TP_Riv_27	0.0	0.0	2	False	BBD+SOIL+SLUDGE	28.0
8639	CCN(C)C(=O)Oc1cc(O)c(O)c(C(C)=O)c1	TP_Riv_28	0.0	0.0	2	False	BBD+SOIL+SLUDGE	29.0
8640	CC(=O)c1cccc(OC(=O)N(C)CCO)c1	TP_Riv_29	0.0	0.0	2	False	BBD+SOIL+SLUDGE	30.0
8641	CCN(C)C(=O)Oc1cccc(C(CO)NC)c1	TP_Riv_30	0.0	0.0	2	False	BBD+SOIL+SLUDGE	31.0
8642	CCN(C)C(=O)Oc1cc(C(C)NC)cc(O)c1O	TP_Riv_31	0.0	0.0	2	False	BBD+SOIL+SLUDGE	32.0
8643	CCN(C)C(=O)Oc1cc(O)c(O)c(C(C)NC)c1	TP_Riv_32	0.0	0.0	2	False	BBD+SOIL+SLUDGE	33.0
8644	CNC(C)c1cccc(OC(=O)N(C)CCO)c1	TP_Riv_33	0.0	0.0	2	False	BBD+SOIL+SLUDGE	34.0
8645	O=C(O)CC(=O)c1cccc(O)c1	TP_Riv_34	0.0	0.0	3	False	BBD+SOIL+SLUDGE	35.0
8646	CC(=O)c1cccc(O)c1O	TP_Riv_35	0.0	0.0	3	False	BBD+SOIL+SLUDGE	36.0
8647	CC(=O)c1ccc(O)c(O)c1	TP_Riv_36	0.0	0.0	3	False	BBD+SOIL+SLUDGE	37.0
8648	CC(=O)c1cc(O)c(O)c(O)c1	TP_Riv_37	0.0	0.0	3	False	BBD+SOIL+SLUDGE	38.0
8649	CC(=O)c1cc(O)cc(O)c1O	TP_Riv_38	0.0	0.0	3	False	BBD+SOIL+SLUDGE	39.0
8650	CC(=O)c1cc(O)ccc1O	TP_Riv_39	0.0	0.0	3	False	BBD+SOIL+SLUDGE	40.0
8651	CNC(C)c1ccc(O)c(O)c1	TP_Riv_40	0.0	0.0	3	False	BBD+SOIL+SLUDGE	41.0
8652	CNC(C)c1cccc(O)c1O	TP_Riv_41	0.0	0.0	3	False	BBD+SOIL+SLUDGE	42.0
8653	CNC(CO)c1cccc(O)c1	TP_Riv_42	0.0	0.0	3	False	BBD+SOIL+SLUDGE	43.0
8654	CNC(C)c1cc(O)c(O)c(O)c1	TP_Riv_43	0.0	0.0	3	False	BBD+SOIL+SLUDGE	44.0
8655	CNC(C)c1cc(O)cc(O)c1O	TP_Riv_44	0.0	0.0	3	False	BBD+SOIL+SLUDGE	45.0
8656	CNC(C)c1cc(O)ccc1O	TP_Riv_45	0.0	0.0	3	False	BBD+SOIL+SLUDGE	46.0
8657	CCN(C)C(=O)Oc1cccc(C(N)CO)c1	TP_Riv_46	0.0	0.0	3	False	BBD+SOIL+SLUDGE	47.0
8658	CCN(C)C(=O)Oc1cc(C(C)N)cc(O)c1O	TP_Riv_47	0.0	0.0	3	False	BBD+SOIL+SLUDGE	48.0
8659	CCN(C)C(=O)Oc1cc(O)c(O)c(C(C)N)c1	TP_Riv_48	0.0	0.0	3	False	BBD+SOIL+SLUDGE	49.0
8660	CC(N)c1cccc(OC(=O)N(C)CCO)c1	TP_Riv_49	0.0	0.0	3	False	BBD+SOIL+SLUDGE	50.0
8661	CC(N)c1ccc(O)c(O)c1	TP_Riv_50	0.0	0.0	4	False	BBD+SOIL+SLUDGE	51.0
8662	CC(C)c1nc(N(C)S(C)(=O)=O)nc(-c2ccc(F)cc2)c1C=CC(=O)CC(O)CC(=O)O	TP_Ros_1	0.5	0.5	1	True	BBD+SOIL+SLUDGE	2.0
8663	CC(C)c1nc(N(C)S(C)(=O)=O)nc(-c2ccc(F)cc2)c1C=CC(O)CC(=O)CC(=O)O	TP_Ros_2	0.5	0.5	1	False	BBD+SOIL+SLUDGE	3.0
8664	CC(C)c1nc(NS(C)(=O)=O)nc(-c2ccc(F)cc2)c1C=CC(O)CC(O)CC(=O)O	TP_Ros_3	0.4	0.4	1	False	BBD+SOIL+SLUDGE	4.0
8665	CC(C)c1nc(N(C)S(C)(=O)=O)nc(-c2ccc(F)cc2)c1C=CC(=O)CC(=O)CC(=O)O	TP_Ros_4	0.25	0.5	2	False	BBD+SOIL+SLUDGE	5.0
8666	CC(O)CC(O)C=Cc1c(-c2ccc(F)cc2)nc(N(C)S(C)(=O)=O)nc1C(C)C	TP_Ros_5	0.2	0.2	1	False	BBD+SOIL+SLUDGE	6.0
8667	CC(C)c1nc(NS(C)(=O)=O)nc(-c2ccc(F)cc2)c1C=CC(=O)CC(O)CC(=O)O	TP_Ros_6	0.2	0.4	2	False	BBD+SOIL+SLUDGE	7.0
8668	CC(C)c1nc(NS(C)(=O)=O)nc(-c2ccc(F)cc2)c1C=CC(O)CC(=O)CC(=O)O	TP_Ros_7	0.2	0.4	2	False	BBD+SOIL+SLUDGE	8.0
8669	CC(O)CC(=O)C=Cc1c(-c2ccc(F)cc2)nc(N(C)S(C)(=O)=O)nc1C(C)C	TP_Ros_8	0.16000000000000003	0.2	2	False	BBD+SOIL+SLUDGE	9.0
8670	CC(=O)CC(O)C=Cc1c(-c2ccc(F)cc2)nc(N(C)S(C)(=O)=O)nc1C(C)C	TP_Ros_9	0.16000000000000003	0.2	2	False	BBD+SOIL+SLUDGE	10.0
8671	O=C(O)CC(=O)O	TP_Ros_10	0.15	0.6	3	False	BBD+SOIL+SLUDGE	11.0
8672	CC(C)c1nc(N(C)S(C)(=O)=O)nc(-c2ccc(F)cc2)c1C=CC(=O)O	TP_Ros_11	0.15	0.6	3	True	BBD+SOIL+SLUDGE	12.0
8673	CC(=O)C=Cc1c(-c2ccc(F)cc2)nc(N(C)S(C)(=O)=O)nc1C(C)C	TP_Ros_12	0.15	0.6	3	True	BBD+SOIL+SLUDGE	13.0
8674	CC(=O)CC(=O)O	TP_Ros_13	0.15	0.6	3	False	BBD+SOIL+SLUDGE	14.0
8675	CC(C)c1nc(NS(C)(=O)=O)nc(-c2ccc(F)cc2)c1C=CC(=O)CC(=O)CC(=O)O	TP_Ros_14	0.1	0.4	3	False	BBD+SOIL+SLUDGE	15.0
8676	CC(O)CC(O)C=Cc1c(-c2ccc(F)cc2)nc(NS(C)(=O)=O)nc1C(C)C	TP_Ros_15	0.08000000000000002	0.2	2	False	BBD+SOIL+SLUDGE	16.0
8677	CC(=O)CC(=O)C=Cc1c(-c2ccc(F)cc2)nc(N(C)S(C)(=O)=O)nc1C(C)C	TP_Ros_16	0.08000000000000002	0.2	3	False	BBD+SOIL+SLUDGE	17.0
8678	CC(O)CC(=O)C=Cc1c(-c2ccc(F)cc2)nc(NS(C)(=O)=O)nc1C(C)C	TP_Ros_17	0.06400000000000002	0.2	3	False	BBD+SOIL+SLUDGE	18.0
8679	CC(=O)CC(O)C=Cc1c(-c2ccc(F)cc2)nc(NS(C)(=O)=O)nc1C(C)C	TP_Ros_18	0.06400000000000002	0.2	3	False	BBD+SOIL+SLUDGE	19.0
8680	CC(C)c1nc(NS(C)(=O)=O)nc(-c2ccc(F)cc2)c1C=CC(=O)O	TP_Ros_19	0.06	0.4	4	False	BBD+SOIL+SLUDGE	20.0
8681	CC(=O)C=Cc1c(-c2ccc(F)cc2)nc(NS(C)(=O)=O)nc1C(C)C	TP_Ros_20	0.06	0.4	4	False	BBD+SOIL+SLUDGE	21.0
8682	CC(C)=O	TP_Ros_21	0.05600000000000001	0.2	4	False	BBD+SOIL+SLUDGE	22.0
8683	CC(=O)O	TP_Ros_22	0.05600000000000001	0.7	4	False	BBD+SOIL+SLUDGE	23.0
8684	CC(=O)CC(=O)C=Cc1c(-c2ccc(F)cc2)nc(NS(C)(=O)=O)nc1C(C)C	TP_Ros_23	0.03200000000000001	0.2	4	False	BBD+SOIL+SLUDGE	24.0
8685	CN(c1nc(-c2ccc(F)cc2)c(C=CC(O)CC(O)CC(=O)O)c(C(C)(C)O)n1)S(C)(=O)=O	TP_Ros_24	0.0	0.0	1	False	BBD+SOIL+SLUDGE	25.0
8686	CNc1nc(-c2ccc(F)cc2)c(C=CC(O)CC(O)CC(=O)O)c(C(C)C)n1	TP_Ros_25	0.0	0.0	1	False	BBD+SOIL+SLUDGE	26.0
8687	CS(=O)(=O)O	TP_Ros_26	0.0	0.0	1	False	BBD+SOIL+SLUDGE	27.0
8688	CC(CO)c1nc(N(C)S(C)(=O)=O)nc(-c2ccc(F)cc2)c1C=CC(O)CC(O)CC(=O)O	TP_Ros_27	0.0	0.0	1	False	BBD+SOIL+SLUDGE	28.0
8689	CC(C)c1nc(N(C)S(C)(=O)=O)nc(-c2ccc(F)c(O)c2O)c1C=CC(O)CC(O)CC(=O)O	TP_Ros_28	0.0	0.0	1	False	BBD+SOIL+SLUDGE	29.0
8690	CC(C)c1nc(N(C)S(C)(=O)=O)nc(-c2ccc(F)cc2)c1CCC(O)CC(O)CC(=O)O	TP_Ros_29	0.0	0.0	1	False	BBD+SOIL+SLUDGE	30.0
8691	CC(C)c1nc(N(C)S(C)(=O)=O)nc(-c2ccc(F)cc2)c1C=CC(O)C(O)C(O)CC(=O)O	TP_Ros_30	0.0	0.0	1	False	BBD+SOIL+SLUDGE	31.0
8692	CC(C)c1nc(N(C)S(C)(=O)=O)nc(-c2ccc(F)cc2)c1C=CC(O)CC(O)C(O)C(=O)O	TP_Ros_31	0.0	0.0	1	False	BBD+SOIL+SLUDGE	32.0
8693	CN(c1nc(-c2ccc(F)cc2)c(C=CC(=O)CC(O)CC(=O)O)c(C(C)(C)O)n1)S(C)(=O)=O	TP_Ros_32	0.0	0.0	2	False	BBD+SOIL+SLUDGE	33.0
8694	CC(C)c1nc(N(C)S(C)(=O)=O)nc(-c2ccc(F)cc2)c1C(O)CC(=O)CC(O)CC(=O)O	TP_Ros_33	0.0	0.0	2	False	BBD+SOIL+SLUDGE	34.0
8695	CNc1nc(-c2ccc(F)cc2)c(C=CC(=O)CC(O)CC(=O)O)c(C(C)C)n1	TP_Ros_34	0.0	0.0	2	False	BBD+SOIL+SLUDGE	35.0
8696	CC(CO)c1nc(N(C)S(C)(=O)=O)nc(-c2ccc(F)cc2)c1C=CC(=O)CC(O)CC(=O)O	TP_Ros_35	0.0	0.0	2	False	BBD+SOIL+SLUDGE	36.0
8697	CC(C)c1nc(N(C)S(C)(=O)=O)nc(-c2ccc(F)c(O)c2O)c1C=CC(=O)CC(O)CC(=O)O	TP_Ros_36	0.0	0.0	2	False	BBD+SOIL+SLUDGE	37.0
8698	CC(C)c1nc(N(C)S(C)(=O)=O)nc(-c2ccc(F)cc2)c1CCC(=O)CC(O)CC(=O)O	TP_Ros_37	0.0	0.0	2	False	BBD+SOIL+SLUDGE	38.0
8699	CC(C)c1nc(N(C)S(C)(=O)=O)nc(-c2ccc(F)cc2)c1C=CC(=O)CC(O)C(O)C(=O)O	TP_Ros_38	0.0	0.0	2	False	BBD+SOIL+SLUDGE	39.0
8700	CC(C)c1nc(N(C)S(C)(=O)=O)nc(-c2ccc(F)cc2)c1C=CC(=O)C(O)C(O)CC(=O)O	TP_Ros_39	0.0	0.0	2	False	BBD+SOIL+SLUDGE	40.0
8701	CN(c1nc(-c2ccc(F)cc2)c(C=CC(O)CC(=O)CC(=O)O)c(C(C)(C)O)n1)S(C)(=O)=O	TP_Ros_40	0.0	0.0	2	False	BBD+SOIL+SLUDGE	41.0
8702	CNc1nc(-c2ccc(F)cc2)c(C=CC(O)CC(=O)CC(=O)O)c(C(C)C)n1	TP_Ros_41	0.0	0.0	2	False	BBD+SOIL+SLUDGE	42.0
